username,payout,points,total_payout,total_points,total_wus,date_joined
2teesmc8hmd1,11.84,39700,1835.37,11624756,143,2021-05-24T00:52:01.228Z
2t1njpnnl5lp,18.01,178015,2511.43,26886323,114,2021-05-30T14:11:54.921Z
2stkh8y89he5,9.93,6840,1273.3,1656965,145,2021-03-14T08:57:24.82Z
2qdrrsebvl2h,50.37,535191,1651.36,12107752,156,2021-06-27T07:29:54.769Z
2t9m5yf4zl07,32.34,265092,7384.59,30639638,146,2021-03-15T03:52:12.137Z
2qzswl1mg31c,25.97,132445,5152.89,22498358,382,2021-04-20T18:23:38.847Z
2t4ggni1wqeq,42.06,233495,7310.61,36389048,421,2021-04-11T16:51:13.287Z
2qg02kwyxt11,13.0,44739,2143.09,6356017,249,2021-05-04T14:44:42.839Z
2pukyjbvjjsl,49.43,201017,3345.13,22867611,308,2021-06-04T02:38:11.916Z
2ogrh24qh12e,16.56,86241,842.03,5164280,30,2021-06-02T11:30:51.133Z
2onkyx68vlde,9.9,8368,196.73,166056,26,2021-04-16T14:43:56.646Z
2oatw3qths6l,12.6,3600,255.24,83150,36,2021-05-08T15:44:33.567Z
2pi3g0q1vako,9.71,7902,2992.33,26601454,483,2021-06-05T07:07:38.407Z
2nu2xnnvip5n,12.54,22158,2326.18,15968038,231,2021-06-16T04:42:27.416Z
2pzhc5jsqrfr,5.44,32794,2821.67,2104466,292,2020-07-26T02:15:24.836Z
2o7ijvq7j46y,9.88,7613,2037.17,5774599,220,2021-05-04T04:21:30.320Z
2ojr6jqwb1h8,56.47,249600,9050.27,29855386,714,2021-03-10T07:07:13.56Z
2nxmqdbii6cz,25.69,129978,1467.56,6723469,318,2021-06-18T03:03:13.389Z
2nankfn6avtd,7.9,36565,959.16,3225484,166,2021-06-06T08:45:55.20Z
2n34essk951u,33.25,210343,1614.09,11818116,146,2021-06-23T14:57:38.822Z
2mzfe4fo22l5,8.55,61652,932.76,3586943,295,2021-03-26T13:35:49.82Z
2m3ifdqb3msq,14.05,4995,417.75,240590,47,2021-06-13T14:57:58.376Z
2mswnp5vvap5,9.86,3000,3025.39,8910961,453,2021-04-20T00:01:11.494Z
2nhi8knkhwv4,29.63,91661,5199.56,25400944,513,2021-04-27T11:02:33.700Z
2nbq38hxkej5,4.9,4071,15365.93,35134515,652,2021-02-08T17:54:43.549Z
2mjjhy6x99xt,21.94,99116,7729.4,28846346,1189,2021-04-03T01:43:26.663Z
2nbsgu00x2u3,14.11,121886,4113.39,17582133,897,2021-04-09T03:58:14.8Z
2lmgvv7gxixk,9.72,7914,2798.58,16110450,246,2021-05-08T01:14:38.905Z
2jytioe0fapj,65.12,355410,3439.82,23552929,313,2021-06-04T02:36:08.183Z
2k5rjrt6y89c,83.23,984627,5632.36,124000164,649,2021-06-11T07:21:35.820Z
2jifjsfprwda,46.36,433871,2015.42,20542442,84,2021-06-08T21:32:11.951Z
2jv5me0ddxuj,69.92,563920,2728.29,28329474,238,2021-06-19T21:56:06.724Z
2jf79znjrbg0,12.2,13422,2638.44,7876779,267,2021-03-07T18:42:13.245Z
2j5t1r1sf1c0,9.79,24947,1306.02,5765481,108,2021-06-07T17:52:48.30Z
2inp73csqd39,15.51,58188,833.88,2179401,253,2021-06-05T17:05:03.983Z
2jtof6lolfd5,45.56,417200,1606.77,11764814,146,2021-06-27T14:58:24.202Z
2kcb3vki9p7x,47.33,458026,8988.76,54865024,460,2021-02-24T18:45:09.240Z
2j8drg5vn8rd,52.56,420168,5189.51,33967266,605,2021-04-19T08:18:03.617Z
2if49h85c3rz,36.43,253162,1558.35,10923083,158,2021-06-22T09:51:40.794Z
2i5w60mh40u0,9.67,3100,38.59,16135,6,2021-07-14T02:07:47.634Z
2ibvh88ojftk,46.25,431593,1081.5,7907606,105,2021-07-01T06:01:05.92Z
2hlnanwxo77l,35.96,245084,1291.38,9144297,128,2021-06-27T07:27:26.268Z
2ij3sk5rkbwu,10.0,5685,1138.28,1232930,149,2021-03-26T16:51:09.967Z
2hrshbfl9ulq,41.73,340387,5843.13,45175425,1062,2021-05-03T17:44:34.56Z
2gsga5z572t7,9.7,10410,19.61,24020,9,2021-07-17T09:07:00.925Z
2hlgol47x1yc,50.04,526232,11050.98,58599263,251,2021-03-19T13:21:00.589Z
2ibcs32lm6jn,4.92,3157,12992.4,5594325,1206,2020-03-17T17:04:01.655Z
2ga0l0o3dlvz,58.87,919435,1108.91,8029024,40,2021-06-02T19:04:48.592Z
2g4eivujvmer,35.96,245097,1598.64,11482869,159,2021-06-27T02:20:11.419Z
2g0s41xcx054,34.08,113897,1949.71,8579014,360,2021-06-07T13:31:44.875Z
2g55uofgsmg2,36.5,254210,4069.25,25300499,110,2021-05-04T11:09:01.502Z
2g8mxg1pn1zg,9.92,10101,594.53,362539,76,2021-05-08T12:26:13.25Z
2fzyg922a8mu,16.87,65704,6090.73,9103358,677,2021-02-15T18:51:51.837Z
2frkc5l5i4rk,13.27,8331,2909.5,4524662,272,2021-02-27T20:51:55.815Z
2g1r2r6y8cbt,15.06,4752,675.47,278696,74,2021-04-28T08:23:04.314Z
2g3hyavipu66,26.07,439474,4049.75,46561883,300,2021-03-20T15:52:54.718Z
2f22d3hn0kfu,18.9,216689,5375.88,38006827,473,2021-01-07T09:37:21.145Z
2f32pvq7dhbe,14.24,51169,4385.42,20793080,566,2021-04-24T22:43:47.894Z
2dmrtkajihd6,32.03,163795,3953.86,26991519,280,2021-05-16T05:57:44.431Z
2dg1jbw1mrgm,9.85,5943,126.55,103956,20,2021-06-19T18:14:18.631Z
2dchi8vfmqw4,60.65,302129,2135.88,11012890,350,2021-05-15T17:30:10.796Z
2eytivf4u8f5,9.95,13305,837.47,2486474,88,2021-05-16T14:37:08.218Z
2e8a2682i512,27.95,478901,10881.22,81681738,1764,2021-03-09T01:23:39.797Z
2ds1tpf9v5hv,38.97,151522,4102.37,20752477,580,2021-05-15T12:49:34.468Z
2eckn8qi3vun,32.8,122673,4379.43,22037106,240,2021-04-01T21:03:14.466Z
2d4xy3o3b4au,15.3,10185,1081.08,879544,143,2021-05-02T17:57:03.653Z
2e8l3e6awjkv,16.82,90912,2354.83,8597228,314,2021-05-13T09:51:45.981Z
2cwg2kpo2i9i,5.37,18807,87315.7,28520309,8092,2019-05-07T02:37:34.792Z
2av6grhau0fq,35.19,235232,1047.49,7786779,97,2021-07-01T06:02:52.967Z
2bbh4xqqngi7,13.18,8890,84.43,213100,11,2021-07-13T08:00:19.587Z
2bu7sy7s5zmn,42.85,360543,987.83,7077776,88,2021-07-01T06:04:10.10Z
2aqloevvsf9z,19.71,83590,1753.7,13222854,60,2021-06-19T20:29:54.644Z
2axdz9gm7s1n,20.54,288580,3349.54,35787010,714,2021-04-22T17:29:38.917Z
2a54lvry14gn,41.52,336654,1840.58,12922233,50,2021-05-18T19:06:43.210Z
2asbegmjx23j,42.46,469104,7338.39,30154402,146,2021-03-15T04:04:03.542Z
2bcqnr7ibau7,6.6,5767,352.29,219623,42,2021-06-02T02:09:16.997Z
29zkszblkwrr,9.91,23836,338.04,505885,241,2021-06-07T14:17:54.988Z
2ap5xplh4wnb,5.18,5889,5014.02,30781460,503,2021-04-01T14:42:02.770Z
29nvae91eaqj,47.09,244914,3744.79,25568166,315,2021-06-02T01:19:52.335Z
29xwpfq69opt,34.31,434067,1358.4,11026864,50,2021-06-15T02:06:34.165Z
29yqz5ezxigy,58.52,284742,3218.49,21808556,278,2021-06-04T02:39:22.599Z
29dqfrr73dsy,12.56,5570,950.78,1139208,174,2021-05-11T18:13:10.820Z
29px6qkfqn8i,12.74,8368,2108.92,2567773,270,2021-03-20T11:47:57.162Z
283vxwhww4em,9.67,4040,39.04,14585,5,2021-07-14T17:55:59.587Z
28yxedwyt2gw,36.7,257287,1874.85,13560839,189,2021-06-22T09:51:44.670Z
29hw47mzs3gp,41.94,344219,3223.43,26866389,248,2021-04-28T08:19:45.516Z
29jv0t6ucghj,9.67,4040,405.42,116730,51,2021-03-11T02:50:07.599Z
29i1oe6kw2uc,15.05,20327,424940.51,387325277,7159,2019-04-12T13:07:15.219Z
26gt71v8mdyp,54.21,345716,1980.75,13342580,177,2021-06-17T02:46:18.619Z
27l1rgwgorls,60.46,339756,3090.14,21197956,263,2021-06-04T02:38:50.89Z
27bg92zq2woz,52.57,306141,3519.19,23863839,306,2021-06-02T01:23:17.530Z
27oe7j1pofyn,6.35,6342,103.09,61567,16,2021-06-28T08:17:22.51Z
27pykfrzczql,58.26,791250,11203.03,137907508,1127,2021-04-26T18:15:26.716Z
27w8rokpsbin,98.6,1301211,7165.32,119948622,523,2021-05-27T15:07:55.286Z
26b1yiorot0k,42.28,172193,7064.09,40106967,1846,2021-04-18T23:19:04.266Z
2820ilnq9hgs,35.96,1186279,10909.21,127159077,998,2021-03-06T10:34:52.789Z
25qtiuftgdnd,75.84,588689,10879.28,77123542,427,2021-04-03T07:35:30.292Z
25unvgztfqdk,71.84,668420,7608.29,61353830,1177,2021-04-26T17:04:30.438Z
24h2v3s3914j,20.96,92283,2854.64,16933883,236,2021-05-16T21:41:58.571Z
24gytpok18ta,34.56,227214,1501.54,10743751,145,2021-06-28T10:22:35.90Z
25jn1w8hk390,9.86,6411,624.45,369120,75,2021-05-07T09:27:31.62Z
248evoekxrto,5.32,4040,955.65,3570450,261,2021-04-02T12:38:28.109Z
25dk6iiqewg6,66.66,1330532,9483.63,129093643,2971,2021-05-08T19:10:28.15Z
25qsvxowofga,10.0,6510,1196.75,1294820,163,2021-03-22T12:50:27.436Z
24cakub9alf9,9.75,7940,1255.17,1792590,655,2021-05-08T18:41:27.596Z
245rjpfzmp94,13.64,100937,2629.92,17546812,84,2021-05-23T09:30:11.316Z
246itoe18i2o,4.57,16137,28208.53,8318161,3623,2020-08-17T09:00:24.477Z
24iq3mehpocq,136.7,1488168,107339.21,227737902,5575,2019-04-12T22:09:42.256Z
23mmy71rc6rt,6.53,11861,1826.99,12765775,188,2021-05-07T20:56:21.651Z
23eou8huw0wo,79.89,809662,4445.01,50362962,283,2021-05-10T23:21:36.752Z
23mkdis461w3,6.59,16353,415.14,1046188,59,2021-06-27T01:09:57.577Z
23tmx8cxbr9g,12.08,40728,6298.0,9278690,797,2020-05-15T23:11:16.199Z
242cv0kzfaz3,26.81,139684,3845.89,13870169,264,2021-04-19T13:18:33.699Z
22tekb4882ju,17.69,237726,10221.93,57001871,537,2021-02-18T10:41:26.655Z
22tmgdpaaiww,61.38,316245,3622.85,29623934,213,2021-05-07T12:25:19.178Z
23dazlctn821,29.85,170750,2130.11,12923147,91,2021-05-14T01:59:07.413Z
22mt5warhm0p,14.65,4441,12306.83,3259417,938,2019-10-02T19:17:26.461Z
22lzwkrjvppg,76.36,685323,1778.46,18404530,113,2021-07-01T15:57:32.997Z
228v8hgks2wn,9.73,5570,67.79,45856,12,2021-07-14T00:30:22.388Z
21bippufgt6g,9.73,20701,505.82,1213658,72,2021-05-07T05:38:55.656Z
22khgo5k4v4v,13.6,7300,604.65,547058,92,2021-05-18T12:35:33.425Z
21z5zald7x1p,9.83,20938,1293.93,3292147,175,2021-05-02T10:11:24.63Z
21twnvmmivpt,17.45,123338,1517.97,7142492,326,2021-06-06T08:44:40.997Z
226vtwgpsabt,9.74,5687,292.4,211108,60,2021-06-24T16:34:25.846Z
2196xkjut939,73.46,452257,2637.38,17691204,222,2021-06-07T15:10:33.961Z
21y00l9bhpb5,27.93,149431,5492.96,47662096,704,2021-05-07T16:56:54.613Z
21tbnsa23iyn,42.17,348384,3405.68,22316919,265,2021-04-26T02:03:59.655Z
2162wgkr3enm,53.68,321244,3285.09,22778468,294,2021-06-02T01:22:40.433Z
20vdi5hptykn,57.27,336316,2638.79,17935175,245,2021-06-11T09:13:21.353Z
1yubu96gvize,40.01,309420,808.05,5857876,263,2021-07-07T23:13:10.174Z
20sx81017ls8,34.99,232723,720.94,1308488,126,2021-05-31T03:59:58.44Z
1z8i01ovgk8y,9.97,11968,48.42,69218,12,2021-07-04T02:01:36.552Z
1yzp8nr7bmqc,9.74,18318,1011.75,2899113,109,2021-04-27T10:30:06.771Z
1zqxxrh4nlt4,18.84,53178,1725.67,5417612,367,2021-05-21T10:26:01.136Z
1yhimxwgvro7,45.16,408806,3171.73,24942598,178,2021-06-12T02:07:50.836Z
1yon4b9z0tzg,9.58,24326,2345.74,8823921,258,2021-04-26T22:32:19.604Z
1ynkfru56cf2,24.23,117330,1879.05,8133512,267,2021-06-09T18:22:21.613Z
212f0gdq3n5q,33.77,217012,1450.51,10336248,132,2021-06-27T07:31:54.42Z
1we557v0sgsr,24.08,271281,2398.78,25090348,127,2021-05-18T18:43:48.381Z
1wcphkygbrb9,48.22,479599,1557.65,11644709,151,2021-06-27T02:10:56.828Z
1vpfftw4yhmr,15.49,77043,1466.53,5847654,69,2021-04-20T23:47:49.119Z
1xlrkha6j908,23.03,58463,2749.19,14556310,177,2021-05-21T06:50:26.137Z
1vfbv0qqlo56,29.15,360832,2873.61,20502101,97,2021-05-30T14:00:55.427Z
1vgov69k47u3,14.48,3654,38205.5,29437479,944,2019-12-11T02:49:43.362Z
1vze2zg4qjot,40.06,310375,7631.49,77163212,536,2021-05-01T04:10:21.519Z
1y5sqaz9k44d,31.26,185775,8365.08,31814115,740,2021-03-31T10:51:07.681Z
1v4lblwdc7jo,14.19,197672,3224.46,47346072,289,2021-04-19T00:17:33.398Z
1wdcjkbplbsj,51.2,371787,5019.46,35028204,314,2021-05-13T11:20:28.99Z
1tpebxe3gzte,30.35,347931,1099.18,7886512,44,2021-06-18T02:30:41.453Z
1ufbel17pv4p,9.58,11468,302.18,203808,51,2021-06-27T12:51:20.651Z
1uwiuzbgsn5q,29.59,168061,1602.73,11646787,170,2021-06-23T14:53:45.817Z
1tjz9kpyyvxv,9.69,19382,1099.12,2336224,160,2021-05-15T21:36:00.196Z
1tjc71r6qd30,59.1,317975,2644.69,17602645,243,2021-06-07T15:06:04.526Z
1tig2n9m246b,19.67,83328,528.38,1905833,95,2021-07-01T16:40:53.603Z
1u4oaxa3zdgu,33.37,105562,30769.99,37743979,486,2020-01-04T11:08:22.150Z
1u41b833v19d,7.54,19631,573.89,1239705,68,2021-05-21T22:10:42.28Z
1tdj5lspnndx,29.46,166641,1571.16,11200206,162,2021-06-27T02:12:00.276Z
1uhczyeg1g2i,11.49,38149,4237.39,9955921,625,2021-03-11T01:58:38.773Z
1s7uv0dbbkae,35.64,240957,1616.19,11635580,157,2021-06-23T14:59:08.862Z
1tc6oxafcz2c,35.84,243543,977.51,7138407,85,2021-07-01T06:04:06.605Z
1rf40qqnxaed,46.05,427436,1883.8,13433547,174,2021-06-22T09:54:37.702Z
1r4wqxilbhat,9.88,6424,421.59,277282,50,2021-06-10T04:38:41.407Z
1r8adpc4086u,9.71,16100,1595.79,6747024,132,2021-05-20T19:14:41.524Z
1smnqthxdh7s,23.8,67785,2350.41,9702069,120,2021-05-02T11:37:18.160Z
1r5skd4yg4r4,38.43,283640,7334.73,28114671,322,2019-11-22T07:18:55.668Z
1qyds153umgk,8.82,38018,1611.35,7494252,355,2021-06-06T07:30:04.353Z
1rg26xyj4tbf,13.52,47000,3208.61,10476131,269,2021-04-20T02:21:50.93Z
1qmviw5rwvnb,9.65,5819,933.0,459432,103,2021-02-17T08:31:52.288Z
1qec6x6ytprk,19.9,160110,1143.38,8013726,45,2021-06-18T02:29:51.99Z
1o6qkcv2fbnu,42.03,458193,410.42,3121801,22,2021-06-22T16:53:52.94Z
1qk0sbnefmei,37.31,455685,1688.66,13733554,62,2021-06-15T02:06:24.25Z
1nowwdnjwkon,47.79,469145,1919.02,13250153,188,2021-06-22T09:52:32.271Z
1qfqciaa3ltg,40.95,326400,1410.56,10089437,129,2021-06-28T10:26:11.652Z
1pyohsc25vpl,55.17,303808,3209.9,21783416,295,2021-06-04T02:40:34.25Z
1norjw6sdx9z,9.79,3310,39.4,29751,7,2021-07-15T09:25:19.834Z
1pcnnw3edpj9,14.36,178272,9004.78,40894660,500,2021-03-10T13:25:46.658Z
1num4ujvozyj,40.64,320806,1415.53,10210839,134,2021-06-28T10:26:54.204Z
1nn0k4k7hy5r,16.15,190038,6400.7,36497969,1568,2021-03-09T00:36:34.842Z
1mv6scijn1bg,42.8,199786,1661.01,10798024,67,2021-06-15T20:21:47.757Z
1mpd3v3xokd3,9.86,6410,369.39,205480,75,2021-06-08T19:19:48.837Z
1mp0waq4w5q2,9.73,7491,361.37,264087,40,2021-04-22T03:07:00.355Z
1n6ozsvf32z3,9.83,5340,907.29,1706468,181,2021-05-26T02:44:46.605Z
1mtc0k62ifl2,9.58,3600,525.78,699835,95,2021-06-07T16:45:12.445Z
1mt4339syaz9,11.87,39839,1659.52,4990241,210,2021-05-13T13:07:04.997Z
1nfqgq421hkw,17.11,49210,4469.68,7693111,592,2021-02-20T22:33:44.390Z
1n2t6xly4kxe,14.45,76248,1621.16,11203652,63,2021-06-04T00:16:47.601Z
1n7t8823hjtd,31.02,548654,245886.75,342330281,56012,2019-09-21T14:54:27.194Z
1mlgeblek34h,13.56,4461,945.37,2641362,103,2021-05-23T03:03:36.856Z
1l1xktk9jwij,55.65,315217,3552.82,24095651,305,2021-06-02T01:19:23.456Z
1lxgt973ns3t,6.29,6385,181.71,76616,24,2021-06-12T04:09:32.749Z
1m4zrpcbcnec,46.06,427767,7796.97,67397258,535,2021-05-01T05:36:31.654Z
1m5l75nygial,43.12,365416,5891.91,28353212,169,2021-04-03T18:33:26.35Z
1l02r177qj6j,12.82,10838,1258.17,878123,253,2021-02-26T13:42:09.235Z
1m5axwdjakcp,9.64,3460,7709.37,1529440,825,2020-06-29T13:47:21.21Z
1ku8idwxm2zh,40.53,318837,1770.66,13108783,183,2021-06-23T14:53:35.171Z
1kta7s5lkpma,18.78,51093,5216.65,19230030,190,2021-03-27T23:02:55.997Z
1lz1rlnjic9w,15.22,147105,139838.96,155524807,17756,2019-07-09T16:51:38.79Z
1mbs6dd4ckje,6.76,5693,18618.61,6891866,1712,2020-04-06T19:19:33.271Z
1k5ym5u9lvbp,19.29,80649,1790.97,6471045,122,2021-04-29T06:21:07.186Z
1k0gh8vsw50g,9.55,6550,2084.61,12551779,203,2021-05-17T12:02:42.952Z
1kdgwrbtzi28,13.25,153112,1500.84,11387044,748,2021-04-21T19:47:55.570Z
1ki4ff3urao6,30.35,358571,883.16,5994963,38,2021-06-15T03:05:24.384Z
1k0i95y3sjt9,18.86,76735,1013.47,4600049,138,2021-06-14T19:01:27.883Z
1k251p9weoaa,19.55,231675,17264.53,31821534,2270,2021-01-19T17:23:10.225Z
1k014rh994gg,13.89,3310,198.94,105370,29,2021-06-07T20:32:58.825Z
1jz3m28qtaoo,42.34,466122,4493.37,27266564,138,2021-03-07T14:27:21.159Z
1keizabxokpe,26.72,67770,919.36,2686950,71,2021-04-25T03:14:11.165Z
1klcotfd765f,17.99,97428,4130.34,16919498,166,2021-04-27T22:20:48.507Z
1h778rt9z9rw,7.76,4969,511.9,233235,66,2021-05-19T15:35:04.746Z
1jvmrqyvxlgz,9.62,6510,58.21,25280,10,2021-06-13T20:54:24.565Z
1iu06bswlrkc,24.03,115642,1347.07,4722771,234,2021-03-12T03:22:23.328Z
1inulrq2oec6,36.18,249312,1449.93,10613599,134,2021-06-28T10:27:13.392Z
1iwgs7p1hmt5,66.62,506804,21496.2,153298492,1063,2021-03-05T20:01:25.620Z
1h0o6zkvthwr,6.68,9991,1957.44,1797407,251,2021-02-15T02:14:08.909Z
1gvaqskniwng,15.14,19404,4598.58,29224535,348,2021-05-02T13:57:05.546Z
1i00wo2kn37l,30.13,173806,3321.83,13516990,589,2021-04-29T15:33:20.602Z
1i0t0huk7isq,59.62,952480,15431.13,173381916,1016,2021-04-08T00:53:52.670Z
1i6ke9oc10cs,9.54,81980,4323.43,21037625,592,2021-03-10T16:45:22.251Z
1gm0t3qxod2r,9.9,8368,275.93,293550,51,2021-05-21T17:19:21.411Z
1fkgyra9mmj5,42.33,351157,1390.58,10152252,129,2021-06-27T07:29:39.209Z
1fo20xvnvzz4,46.51,438249,898.36,6575554,81,2021-07-01T06:05:46.635Z
1frv09hou3kt,54.91,235385,2393.38,16222721,237,2021-06-11T09:14:14.897Z
1fp30rcum10g,63.69,328958,2699.24,18570313,243,2021-06-07T15:05:28.114Z
1fj4jztxa9au,30.69,179658,1120.3,5225837,59,2021-06-02T06:48:47.257Z
1fn2plmg5v24,34.6,227642,1679.18,12552728,161,2021-06-27T07:29:11.871Z
1f8s1dij9v0p,48.13,477443,1865.12,13515200,183,2021-06-22T09:59:39.217Z
1fcp9o7hnv0l,3.05,14148,1234.98,12169701,567,2021-04-22T02:33:36.641Z
1fuxjibxud60,32.33,264932,5425.75,27168382,123,2021-03-25T14:00:12.795Z
1esuault79uy,52.58,328743,2410.74,16472339,224,2021-06-16T04:43:16.204Z
1eosa12tbdeo,35.48,585089,1381.0,12903173,53,2021-06-12T01:27:51.657Z
1dukurp2xmt5,69.55,613773,9686.14,129758576,1706,2021-04-28T14:59:33.476Z
1eanzg5ajsrj,7.36,46400,2433.83,8002582,618,2020-03-07T14:12:55.112Z
1duca2lw61zd,24.93,482184,15556.66,63205326,608,2021-02-18T05:12:23.533Z
1drcfrd5f2gj,41.11,329277,11696.77,47775695,823,2021-03-09T13:19:21.535Z
1elstinr0q9g,69.35,462083,2345.87,15999100,232,2021-06-16T04:43:47.865Z
1ezk8yjb2yit,11.81,39550,1504.86,2449153,188,2021-02-26T19:11:08.63Z
1dwvjt9ntx72,50.3,533276,346.13,3367514,40,2021-07-14T04:23:59.993Z
1cwtjct9s1kt,16.56,63980,3355.56,12583511,504,2021-05-03T20:47:43.593Z
1coph4lzu5mk,13.81,6840,593.39,708771,68,2021-05-24T05:49:06.391Z
1cral4lcj9qs,48.93,496754,2077.48,14941017,61,2021-05-18T01:49:59.205Z
1coycv7dwqrw,57.73,342215,2659.53,17952761,234,2021-06-11T09:13:50.965Z
1cckegz1sx4s,68.31,398174,2687.13,18245554,253,2021-06-11T09:12:54.77Z
1cgu4g4amd45,61.62,1048710,7202.33,108959589,906,2021-05-17T09:29:56.458Z
1ckkcmmxf1dl,22.65,104101,2065.27,7331183,199,2021-05-05T14:32:00.67Z
1c21fqy3yztr,11.42,37854,398.15,1116543,62,2021-06-23T14:48:59.409Z
1cvz2is7cc03,54.17,647432,5582.36,47185092,448,2021-05-07T09:28:39.145Z
1c24y14fsen6,63.06,460062,5449.78,50308367,316,2021-05-17T14:06:15.654Z
1cf4nfim1jaj,56.85,283332,13836.55,73982538,967,2021-03-02T19:13:04.784Z
1bqv4d0s3puf,14.82,7940,783.11,926476,163,2021-05-19T04:33:51.518Z
1ahffkxjyva5,44.44,393737,1934.82,13578446,177,2021-06-22T09:52:04.284Z
1bq1w4nc66w8,14.92,5470,896.64,709317,133,2021-05-16T14:39:22.631Z
1avvypx2o0hv,11.63,3000,3586.76,11894308,464,2021-04-18T23:26:22.639Z
1a4nqlqgh8sr,31.24,119945,6546.06,55221967,298,2021-05-03T19:58:41.545Z
1bxafimhiwqz,70.58,1597593,9168.43,154397432,1007,2021-05-11T23:22:10.372Z
1bfjiesi42in,13.72,21983,648.01,1136706,83,2021-05-13T05:00:59.754Z
1a30226z8mq5,5.59,7699,3573.08,1913198,469,2020-10-27T13:42:34.597Z
1aipg6cpzrit,6.33,4940,268.82,111945,43,2021-06-07T10:37:16.349Z
19umvef9iv36,37.9,275493,3179.59,16632253,221,2021-05-07T10:16:27.438Z
18lmjolr8584,35.59,240332,1629.99,11686051,157,2021-06-27T07:27:30.197Z
18wth2u6ytlb,38.45,284006,1630.86,11947052,158,2021-06-27T07:28:20.591Z
19jxg9bsjs1x,14.27,51324,1761.9,6454640,227,2021-03-11T17:54:54.37Z
18ld3qdi0ngm,40.76,322984,2511.52,17765313,72,2021-05-08T08:47:13.49Z
18glcj8mq3j0,25.49,128271,2226.3,13797126,84,2021-05-14T01:57:24.244Z
18dfz0cwtyzq,36.99,261689,2921.99,24099146,168,2021-05-30T19:58:22.366Z
19kavtzihafd,20.11,86354,284.69,877913,38,2021-05-31T21:56:28.733Z
18u274lu7d4g,9.62,9240,677.19,2288381,154,2021-06-06T18:44:07.218Z
17wtwbz86mj2,11.49,5570,1483.12,1069416,248,2019-04-16T20:37:36.171Z
194knkfwe2sq,98.31,1848830,12154.53,200671207,1077,2021-04-28T11:42:47.63Z
15nfym3c9hsq,37.11,263435,1561.83,10990739,149,2021-06-27T15:00:07.99Z
17gtae87eums,45.83,422970,751.06,4029004,61,2021-06-09T15:31:07.615Z
15vvzf95p5j4,39.75,164171,2987.28,20276105,266,2021-06-04T02:37:01.604Z
171mg59p04ub,53.44,226126,2152.92,8623137,196,2021-04-19T17:50:43.464Z
15k0pz356gdj,60.07,394929,1913.57,12981133,191,2021-06-17T02:52:54.157Z
1626u0on42wa,14.07,49415,3379.77,16675409,238,2021-05-14T19:14:57.478Z
157r3dtazcuw,67.29,366475,2780.91,19108978,257,2021-06-07T15:07:57.725Z
16s9beyrdbxr,13.56,76598,336.13,1215468,59,2021-06-30T09:18:52.923Z
15swsbgzrsko,26.34,84256,5543.27,18804326,203,2021-03-28T22:03:43.188Z
15x4pg4jv568,9.74,15171,12171.77,39336710,1012,2020-02-14T23:01:48.110Z
14oo8loederu,9.86,6410,310.98,210852,62,2021-06-24T16:33:34.626Z
14s6n5x3ir6m,44.44,393762,3087.71,18528138,90,2021-05-06T00:33:58.726Z
14gfgiqa6gsa,33.68,215924,1865.32,13223755,191,2021-06-22T09:52:07.661Z
13kzagkn6gc7,45.78,421932,1708.2,12286631,54,2021-05-18T01:42:30.9Z
154qbmwp54tt,14.96,5780,1009.75,874802,251,2021-05-15T09:41:15.761Z
148dl6ejcb2s,40.97,326738,2380.59,15842542,69,2021-05-08T08:48:50.540Z
13kl7t0elxcc,10.74,5402,20864.77,2477113,165,2019-04-13T20:23:22.747Z
14on99kad1kl,67.14,1362010,14759.45,209432572,1290,2021-04-19T03:25:06.81Z
136xq7v4yad9,20.66,120988,3176.48,19298312,262,2021-05-18T05:58:57.362Z
14fh7hbmpv2e,9.86,3000,970.18,3660742,174,2021-05-17T14:11:20.377Z
11x20he8k0bm,6.05,10662,788.32,1774609,104,2021-05-02T18:47:10.925Z
1285ttj7ur93,20.82,160825,1572.03,10056166,61,2021-06-04T00:17:01.994Z
12u6tkg78yg1,13.93,18479,659.16,887722,80,2021-04-25T20:04:13.130Z
11u8hrvzr0lj,12.15,8368,1871.27,3317555,441,2021-04-09T23:29:26.653Z
11mz2ukk6cwk,9.73,9358,291.47,207123,55,2021-06-27T12:34:36.413Z
11j929xl2l6e,54.4,354265,3584.22,24303938,331,2021-06-02T01:23:10.188Z
11y34fi4sw0s,65.47,452474,9123.1,73611522,587,2021-04-20T09:36:41.996Z
12df2ze32ypp,13.1,121583,9483.2,59070362,2351,2021-03-08T14:47:02.228Z
12mdvzmbvk1z,79.75,772781,7024.9,65487786,423,2021-05-11T01:42:56.461Z
131gmbws5kle,9.84,4812,975.94,563613,134,2021-05-03T19:53:32.996Z
10hqmoxggiyq,9.98,4634,372.27,302997,41,2021-04-02T01:29:20.241Z
10tuma1v2kzh,81.66,913966,5921.51,114597595,427,2021-06-03T00:28:00.752Z
106s7sg5j8ug,9.52,7312,954.68,731261,97,2021-02-21T12:57:57.531Z
11au8ckduo3f,32.44,199989,2051.17,9343625,241,2021-05-17T15:02:40.983Z
0zzqjjfjbo85,7.28,3600,84.38,43779,14,2021-06-28T18:26:09.311Z
119g9zthpyfw,36.93,177340,1518.4,9996843,49,2021-06-20T23:38:10.487Z
10vvsndr3jo6,29.0,161777,304.52,1736839,15,2021-07-02T17:47:07.511Z
